,smiles,6vww_pocket108,name,6vww_pocket9,6vww_pocket100,6vww_pocket22,6vww_pocket154,6vww_pocket18,6vww_pocket57,6vww_pocket143,6vww_pocket3,6vww_pocket157,6vww_pocket37,6vww_pocket1,6vww_pocket13,6vww_pocket6,6vww_pocket17,6vww_pocket130,6vww_pocket23,6vww_pocket71,6vww_pocket62,6vww_pocket135,6vww_pocket11,6vww_pocket156,6vww_pocket8
730,O=C(Nc1nc(-c2ccccc2)ns1)c1ccc(Br)cc1,5.538025856018066,Z275021572,6.49862003326416,8.117572784423826,6.432406902313232,4.713766098022461,6.528148651123048,8.592521667480469,5.565471172332764,5.622511386871338,5.614991188049316,5.840291976928711,6.22013521194458,8.703105926513674,8.336758613586426,6.162021636962893,4.7284674644470215,6.683590412139893,5.542065143585205,8.075906753540039,3.0279030799865723,6.4507269859313965,3.529314517974853,6.362290859222412
731,O=C(c1ccc(Br)cc1)c1cc2ccccc2o1,5.459069728851318,Z31308542,7.905361175537107,8.785245895385742,5.637713432312013,4.285974025726318,7.4848270416259775,9.148885726928713,5.556973934173584,5.46076774597168,3.990070343017578,5.405064582824707,5.869458198547362,7.985061168670652,9.030436515808104,7.485059261322021,6.035837173461914,5.508553504943848,5.554818153381348,9.025382041931152,3.50252103805542,7.63956880569458,4.185861587524413,6.0601749420166025
732,CN(Cc1ccccc1)C(=O)c1ccccc1C(=O)c1ccc(Br)cc1,5.623794078826903,Z271146480,7.902555465698242,8.614842414855957,5.933184623718263,3.0957422256469727,7.379140377044678,8.511309623718263,5.308445930480957,7.019349098205566,5.119138717651367,5.52783203125,7.581607341766357,8.75131893157959,8.376463890075684,7.294389724731445,5.578293800354004,5.8318939208984375,5.27202844619751,8.63139820098877,-0.0,7.405060291290282,3.9690887928009033,7.799130439758301
733,CN(C)C(=O)C1CCN(C(=O)c2ccccc2C(=O)c2ccc(Br)cc2)CC1,5.173234939575195,Z271212334,6.531886577606201,7.247756481170652,5.939260482788086,1.9289144277572632,8.835965156555176,8.040741920471191,5.0983428955078125,5.389459609985352,5.574152946472168,5.400502681732178,6.12252140045166,7.599641799926758,7.028614044189452,8.912140846252441,5.3230881690979,5.906861305236816,5.254274845123291,7.108405590057372,-0.0,8.729207992553711,2.9975345134735107,6.379539012908936
734,O=C(c1ccc(Br)cc1)c1ccccc1C(=O)N1CCC(C(=O)c2ccccc2)CC1,5.5588951110839835,Z271721724,7.689883708953857,6.9800968170166025,5.6166720390319815,2.702502965927124,9.2001953125,8.311223030090332,5.548425674438477,2.5939583778381348,3.689650058746338,4.423220634460449,4.691244125366211,7.6090736389160165,7.559101581573486,9.286417007446287,3.9736807346344,5.981468677520753,5.55465841293335,8.142009735107424,-0.0,9.31946086883545,2.71524715423584,4.658758640289307
735,O=C(c1ccc(Br)cc1)c1ccccc1C(=O)N1CCC1,5.296092033386231,Z273002496,7.141138553619385,9.061904907226562,6.271910190582275,3.8010427951812735,8.140970230102539,9.164056777954102,5.180305480957031,5.769895553588867,6.049438953399657,5.661736011505128,7.065845966339111,8.036321640014647,9.118501663208008,7.948880672454834,6.68717622756958,6.127123355865479,5.22089958190918,9.100059509277344,2.3459947109222408,8.131284713745117,3.759516954421997,7.00747537612915
736,O=C(c1ccc(Br)cc1)c1ccccc1C(=O)N1CCCCCC1,5.329283714294434,Z271144712,7.95429801940918,8.715180397033691,5.2402663230896,3.248708486557007,7.714326858520508,8.664892196655272,5.071969509124756,6.317680358886719,5.6577558517456055,5.050897598266602,6.854004859924316,8.443103790283201,8.433051109313965,7.935179233551025,5.44326114654541,5.0757484436035165,5.102245330810547,8.758478164672853,-0.0,7.71641731262207,3.4762308597564697,7.016805648803711
737,O=C(c1ccc(Br)cc1)c1ccccc1C(=O)N1CCCN(C(=O)c2ccccc2)CC1,5.1884355545043945,Z318916024,7.289628028869629,7.191711902618407,4.916269779205322,1.6016768217086792,6.867745399475098,8.176130294799805,4.921733856201172,3.2551345825195312,1.928593158721924,4.242619514465332,5.085331916809082,7.748639106750487,7.5904951095581055,6.975513935089111,4.114827156066895,4.824026107788086,5.054197788238525,7.634441375732423,-0.0,6.788859844207764,1.7977750301361084,4.968920230865479
738,O=C(c1ccc(Br)cc1)c1ccccc1C(=O)N1CCN(C(=O)C2CC2)CC1,5.143072128295898,Z272647682,7.514434337615968,7.4652419090271,5.298014163970947,2.410212516784668,6.9771180152893075,8.222847938537598,5.107061862945557,5.349360466003418,4.588657855987549,4.179379463195802,6.332418918609619,7.65287971496582,7.651684761047362,7.77374267578125,4.630251407623291,5.05783748626709,5.145682334899902,8.240222930908201,-0.0,8.039493560791017,3.144426107406616,6.073862552642822
739,NC(=O)N1CCC(NC(=O)c2ccccc2C(=O)c2ccc(Br)cc2)C1,5.562252998352051,Z1203275295,7.7863030433654785,9.136547088623047,4.786614418029785,5.723814964294434,6.905771732330322,9.25651741027832,5.654900550842285,6.7763214111328125,7.774627685546875,4.604220390319824,8.223522186279299,7.976765632629394,8.352622985839844,7.665876388549805,5.9833621978759775,5.342296600341797,5.66936731338501,9.123090744018556,-0.0,7.391263961791992,5.54978084564209,8.98340129852295
740,CC(C)C(=O)N1CCC(NC(=O)c2ccccc2C(=O)c2ccc(Br)cc2)CC1,5.792094230651856,Z346029856,8.37591552734375,9.496085166931152,6.3154239654541025,3.734663486480713,6.404557704925537,9.094404220581056,5.547068595886231,4.821063041687012,4.189501762390137,3.522310733795166,5.940650463104247,9.338891983032227,9.033565521240234,6.834441184997559,5.25262975692749,6.572461128234862,5.0393781661987305,9.27153778076172,-0.0,7.146360397338867,2.5238518714904785,6.254458427429199
741,O=C(NC1CCN(C(=O)C2CC2)CC1)c1ccccc1C(=O)c1ccc(Br)cc1,5.35407018661499,Z284802516,7.900247573852539,8.49229907989502,6.207272529602051,4.515020370483398,7.525217533111572,8.399106979370117,4.8658485412597665,4.586215019226074,4.156598567962647,4.445693492889403,6.0629520416259775,8.093059539794924,7.983378887176514,7.323412895202638,5.481087684631348,6.311549186706543,5.433805465698242,8.307181358337402,-0.0,7.750448226928711,3.511199474334717,6.321503639221191
742,O=C(NCCCN1CCCC1=O)c1ccccc1C(=O)c1ccc(Br)cc1,5.286975860595703,Z271172702,8.494524955749513,9.231492042541504,6.102629661560059,3.9100878238677983,7.229005336761475,10.250328063964844,5.47709321975708,7.563529014587402,5.660438537597656,5.929574012756348,7.6279964447021475,8.98751449584961,10.082152366638184,9.107666969299316,6.450698852539063,6.307685852050781,5.184290885925293,9.86328125,-0.0,8.939766883850098,3.0177106857299805,7.582201957702638
743,O=C(NCCCN1CCCCCC1=O)c1ccccc1C(=O)c1ccc(Br)cc1,4.802820205688477,Z271798676,8.439387321472168,9.525230407714844,4.656139373779297,3.858965158462525,6.976720333099365,9.352045059204102,4.855592250823975,6.1478633880615225,5.513513565063477,3.7971670627594,7.07789421081543,9.27017879486084,9.01071548461914,7.475801944732666,5.246214389801025,5.016219139099121,4.783326625823975,9.539400100708008,-0.0,7.149182319641112,3.047362327575684,7.483945369720459
744,O=C(NCc1cccs1)c1ccccc1C(=O)c1ccc(Br)cc1,5.731688499450684,Z271355046,10.156439781188963,10.114455223083496,4.9323015213012695,4.476309776306152,7.115579605102539,10.058736801147461,5.485616683959961,7.392635822296143,5.63325309753418,4.909363746643066,8.217001914978027,9.43714714050293,10.166376113891602,8.048563957214355,5.769297122955322,4.9704694747924805,5.417261600494385,10.180652618408203,-0.0,8.422671318054201,4.588754177093506,8.235176086425781
745,O=C(c1ccc(Br)cc1)c1nc2c(n1O)CCCCC2,5.240765571594238,Z166626864,7.641219139099121,8.783257484436035,6.466956615447997,4.1624627113342285,7.6212568283081055,8.560791969299316,5.158555507659912,5.442175388336182,3.386760711669922,5.930601596832275,5.637474536895753,8.594390869140625,8.44914722442627,7.588115215301514,5.544862270355225,6.580076217651367,5.213010787963867,8.757343292236326,3.3552725315093994,7.492329597473144,4.13678789138794,5.4827237129211435
746,O=C(c1ccc(Br)cc1)c1nc(N2CCCCC2)c2c3c(sc2n1)CCCC3,4.921473503112793,Z57012212,7.8788700103759775,8.35054874420166,7.258591651916504,3.054978132247925,5.756598949432372,8.467384338378906,4.89652156829834,3.4929239749908447,2.221762418746948,6.9311699867248535,5.444455623626709,8.220088958740233,8.29924488067627,7.0861663818359375,4.066854953765868,7.496516227722168,5.108660697937012,8.521050453186035,-0.0,6.002480030059815,3.631487846374512,5.270061492919922
747,Nc1c(C(=O)c2ccc(Br)cc2)oc2ccccc12,5.926337718963622,Z57393034,7.772250652313232,9.664756774902344,6.0880675315856925,4.2724690437316895,7.614593029022218,10.131864547729492,5.998142719268799,6.038754463195801,4.8622727394104,6.207126140594482,6.296396255493164,8.458474159240723,10.146371841430664,7.746307373046875,6.1732139587402335,6.054574489593506,5.925800323486327,10.36762809753418,4.116854190826416,7.648141860961914,4.197804927825929,6.444334983825684
748,CC(C)(C(=O)NCCc1nc(-c2ccncc2)cs1)c1ccc(Br)cc1,6.7855772972106925,Z1323722640,7.950641632080077,9.146278381347656,6.739362716674805,3.8484163284301762,6.406973838806152,9.156975746154783,6.797921180725098,5.756129264831543,6.861443042755128,6.150198459625244,7.100597381591798,8.072830200195312,9.551847457885742,8.626526832580566,5.17431640625,6.566703796386719,6.790180206298827,8.593344688415527,0.6407772302627563,6.19767951965332,2.987654447555542,7.261429309844973
749,CC(C)C(C)(NCc1nnn(C)n1)c1ccc(Br)cc1,5.564966201782227,Z1994113706,8.351642608642576,9.098505020141602,5.190319538116455,3.7876164913177486,8.249013900756836,9.040648460388184,5.41766881942749,6.415321826934815,6.762485980987549,5.188581466674805,7.041217803955077,7.715012550354004,8.057964324951174,8.587989807128906,6.390707015991211,5.112488746643066,5.583914279937744,8.673801422119139,-0.0,8.517210960388184,3.6927580833435054,7.0515851974487305
750,CS(=O)(=O)NC(c1ccc(Br)cc1)C1CCC1,5.426039695739746,Z741916692,7.651322364807129,8.842219352722168,6.721015930175781,4.282508850097656,8.138310432434082,8.782011032104492,5.354362487792969,7.099690914154053,6.861447334289551,4.968255996704102,7.325708866119385,7.993783473968506,8.904767036437988,8.236849784851074,4.736393928527832,6.871928691864014,5.348809242248535,8.880385398864746,2.4749510288238525,7.894865036010742,4.475857734680176,7.507626056671143
751,CC(C)(CNC(=O)c1cc[nH]c(=O)c1)c1ccc(Br)cc1,6.3150267601013175,Z1419398439,7.837441444396973,8.756491661071777,7.212576866149902,6.267146110534668,8.916210174560547,8.970071792602539,6.641094207763673,8.060447692871094,6.631549835205077,6.386025428771973,8.732263565063478,8.266573905944824,8.820960998535156,8.051315307617188,5.9217529296875,7.174104690551758,6.201491355895996,8.567441940307617,3.1685791015625,8.171967506408691,5.9706010818481445,7.714416027069093
752,Cc1cc(C2(C(=O)NC(C)c3ccc(Br)cc3)CC2)on1,5.300015926361084,Z2732692397,7.219593048095702,10.195077896118164,6.845745086669923,4.63633918762207,7.518768787384032,10.122655868530273,5.1028337478637695,6.326193332672119,5.99042272567749,6.6068172454833975,6.7422308921813965,9.386500358581543,9.92031955718994,8.052077293395996,6.2258405685424805,6.567312240600586,5.175100326538086,9.943367004394533,2.09267258644104,7.976471900939941,5.176415920257568,6.714205265045166
753,CC(NC(=O)[C@]1([S@](C)=O)[C@@H](C)C1(Cl)Cl)c1ccc(Br)cc1,5.055630683898926,DB-4055,7.125824451446532,7.41963529586792,5.84654426574707,3.072507381439209,6.511978149414063,7.203707695007324,4.953987121582031,4.644573211669922,4.3379602432250985,5.831273078918457,5.029712677001953,7.38347864151001,6.663973331451416,8.030823707580566,4.6527976989746085,5.873370170593263,5.094609260559082,7.255611419677732,-0.0,8.008663177490233,3.222396850585937,5.373858451843262
754,CC(NC(=O)c1c[nH]c(=O)c(Cl)c1)c1ccc(Br)cc1,7.840027809143066,Z729013006,7.838348388671875,11.136354446411133,6.411534309387207,5.544931888580322,8.489919662475586,11.104613304138184,7.651500701904298,7.263589859008789,5.664720058441162,6.337766647338867,6.675325393676758,9.06977653503418,9.166434288024902,8.273277282714844,5.502974987030028,6.702031135559082,7.933412075042725,10.725728034973145,3.5879611968994136,8.384295463562013,5.159829139709473,6.703724384307861
755,CC(NC(=O)c1cc2cc(F)ccc2s1)c1ccc(Br)cc1,6.548107147216798,Z85369461,8.456639289855957,8.280843734741211,6.360648155212402,4.89691162109375,8.602377891540527,8.243594169616701,6.683320045471191,4.688451766967773,2.363245725631714,6.1738948822021475,4.840778350830078,8.642938613891603,8.30306339263916,8.536170959472656,5.450253486633301,6.288528919219973,6.4813475608825675,8.483466148376465,3.086360216140747,8.495884895324707,4.100068092346191,4.627697467803955
756,CC(C)(NC(=O)c1ccc([N+](=O)[O-])o1)c1ccc(Br)cc1,4.625011444091797,Z407435790,6.4176692962646475,8.099490165710451,6.433219909667969,4.0751681327819815,7.403340339660644,7.989669799804687,4.723996162414551,6.232419013977051,5.319097995758057,5.876112937927246,7.196240425109862,7.630295276641848,8.483119964599611,7.3447346687316895,6.475614070892334,6.424181938171388,4.557501316070557,8.189211845397951,1.8927948474884035,7.348206043243407,3.92728853225708,6.9911651611328125
757,CC(NC(=O)c1cccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)c1)c1ccc(Br)cc1,4.2226343154907235,Z28031150,6.431497573852539,6.689835548400879,3.781243801116944,1.6458801031112669,7.188349723815918,9.271903038024902,4.531537055969238,-0.0,-0.0,3.369267702102661,0.7002009153366089,7.525850296020508,7.462349414825439,7.3537840843200675,4.023863792419434,3.8687710762023926,4.105868339538573,6.748548030853272,-0.0,6.866091728210449,1.4018182754516602,2.1065399646759038
758,CC(NC(=O)c1cn(-c2ccc3c(c2)OCCO3)nn1)c1ccc(Br)cc1,6.577572345733643,Z363328948,7.781611442565918,6.444210529327393,7.068222999572754,3.8439788818359375,8.415639877319336,9.397645950317383,6.486203193664551,2.764979839324951,0.7098894119262695,4.98576545715332,2.817701578140259,7.600428104400635,8.333195686340332,7.2909255027771,5.461431503295898,7.035754203796388,6.4383320808410645,9.430514335632324,1.3632382154464722,8.317314147949219,2.3794643878936768,2.7856519222259517
759,Cc1nc(C)c(C(=O)NC(C)(C)c2ccc(Br)cc2)s1,5.104094505310059,Z407433418,6.612483501434326,8.116792678833008,6.1388206481933585,4.208932876586913,7.090823650360107,8.03388786315918,5.056581020355225,6.619035243988037,5.9365901947021475,5.476818084716797,6.508602619171143,6.869199275970459,8.405365943908691,7.079733848571777,5.574551582336426,6.320509910583496,4.950132846832275,8.219661712646483,1.9439444541931152,7.097736358642577,3.9168856143951416,6.70107364654541
760,Cc1nc(-c2c(C)c(C)nn(C)c2=O)sc1C(=O)NC(C)(C)c1ccc(Br)cc1,5.086983680725098,Z853464230,6.270553112030027,9.074817657470703,6.5321617126464835,4.696148872375488,6.278268814086914,8.035787582397461,4.873508930206299,3.5814154148101807,0.8499931097030641,6.792636394500732,3.4329106807708736,7.416869163513184,8.875272750854492,6.390304088592527,5.058310508728027,6.824339389801025,4.838682174682617,9.296192169189453,-0.0,6.466102123260497,2.523769855499268,3.630672693252564
761,Cc1nc(-c2ncccn2)sc1C(=O)NC(C)(C)c1ccc(Br)cc1,6.220856189727782,Z737057934,8.385055541992188,7.75196647644043,7.227900505065918,4.03591251373291,7.370340347290039,8.788692474365233,5.941151142120361,5.2944374084472665,5.829646587371826,7.372559547424316,5.39188814163208,8.243889808654785,8.497493743896483,7.737825393676758,6.272452354431152,6.867491245269775,6.0229434967041025,8.498394012451174,0.1404680609703064,6.33268404006958,3.366400718688965,5.746024131774902
762,CC(NCC(=O)N(Cc1ccco1)CC(F)(F)F)c1ccc(Br)cc1,5.095022678375244,Z118265266,6.325870037078857,8.528529167175293,5.864776611328125,2.158077478408813,8.222539901733397,7.073295593261719,4.844762802124023,4.881447792053223,4.0952229499816895,4.877480983734131,5.089594841003418,6.670749187469482,8.969379425048828,8.069464683532715,4.600554943084717,5.936275005340576,4.856245040893555,9.221443176269533,-0.0,8.230430603027344,2.524031162261963,4.994279384613037
763,CC(C)(NCc1c(O)nnn1-c1ccccc1)c1ccc(Br)cc1,6.379681587219237,Z961073808,7.051896572113037,10.191102981567383,7.128343105316162,4.2431063652038565,7.8485450744628915,10.07644748687744,6.246531963348389,7.5251407623291025,7.926791191101074,5.6058082580566415,7.948111057281494,9.405200958251953,10.150588989257812,7.8567261695861825,6.24587345123291,7.1777191162109375,6.089854717254639,9.847440719604492,0.1106078028678894,7.697286605834961,4.180304050445557,7.922557353973389
764,CC(NCc1ccccc1)c1ccc(Br)cc1,5.4037818908691415,Z86181168,7.4339942932128915,8.96852970123291,5.140283584594727,3.868147850036621,7.7329792976379395,8.58220386505127,5.35736894607544,5.717956066131593,4.807633399963379,4.172239303588866,6.204024791717527,7.940430641174316,8.068805694580076,7.79194450378418,5.157479763031006,5.116957187652588,5.207794189453125,8.423746109008789,3.694471120834351,7.64544677734375,3.748734712600708,6.118298530578612
765,CC(NS(=O)(=O)c1cccs1)c1ccc(Br)cc1,6.016951560974121,Z45495903,7.38784646987915,9.2716064453125,7.269980430603027,4.736213684082031,7.756080150604247,9.069260597229004,6.06009578704834,6.545351505279541,7.072085380554199,5.271331310272217,6.684333801269531,7.632444858551025,7.797483444213867,7.796553611755371,5.877150535583496,7.229525566101074,5.809756755828857,9.12796401977539,2.5826733112335205,7.569338321685791,4.776811122894287,6.7945966720581055
766,Cc1cc(NC(C)c2ccc(Br)cc2)n2ncnc2n1,6.0499210357666025,Z86365661,6.476560592651367,9.8577880859375,6.0626792907714835,5.762704372406006,8.005404472351074,9.657734870910645,5.715025424957275,6.299811840057372,6.341463088989258,5.772269248962402,7.082287311553955,8.700559616088867,9.273868560791016,7.8447265625,5.005779266357422,6.1560611724853525,5.927565574645996,9.717472076416016,2.8932409286499023,7.967540740966798,5.068578720092773,6.954455375671388
767,CC(Nc1ccc([N+](=O)[O-])cn1)c1ccc(Br)cc1,5.5005455017089835,Z86365393,7.13904333114624,9.28017520904541,6.318239212036133,3.42959213256836,8.061768531799316,9.389442443847656,5.33105993270874,6.98934268951416,5.788308143615723,6.094551086425781,7.954461097717285,8.916590690612793,7.3339762687683105,8.092109680175781,6.346718311309815,6.0850934982299805,5.4902610778808585,9.237558364868164,4.202155590057373,8.415460586547853,3.372674465179444,7.726387977600098
768,CC1(c2ccc(Br)cc2)NC(=O)N(CCOc2ccccc2)C1=O,6.676596164703369,Z134589444,8.307616233825684,9.23493480682373,8.269943237304688,2.9853434562683105,7.352156162261963,9.162342071533203,6.430469512939452,6.814338684082031,6.547238349914551,6.477280616760254,7.150467395782473,9.186800956726074,9.048295974731444,8.17432975769043,6.003923416137695,8.414240837097168,6.509502410888673,8.974871635437012,-0.0,7.442166328430176,3.201120615005493,7.228425979614258
769,Cc1ccccc1CN1C(=O)NC(C)(c2ccc(Br)cc2)C1=O,6.850959777832031,Z134589756,7.890963077545166,8.725873947143555,7.8187294006347665,3.2116024494171143,8.017160415649414,8.256755828857424,7.047422885894775,6.703742027282715,5.881706237792969,7.378480434417725,7.622700691223144,8.579531669616701,8.502882957458496,8.301178932189941,5.591026306152344,7.542825222015381,6.7979583740234375,8.557901382446289,-0.0,8.050980567932129,3.283533096313477,7.566646099090576
770,CC1(c2ccc(Br)cc2)NC(=O)N(Cc2coc(-c3ccccc3)n2)C1=O,6.053081035614014,Z134589888,8.552267074584961,9.45273494720459,8.555734634399414,3.609853506088257,7.904784202575684,9.07693099975586,5.923063278198242,6.093972682952881,5.45955753326416,5.412595748901367,7.0981178283691415,9.11607265472412,8.732842445373535,7.8366942405700675,5.25211238861084,8.500387191772461,5.507761478424072,9.10355281829834,-0.0,8.027450561523438,2.9845993518829346,7.092477321624756
771,CN(Cc1nccn1C)C(=O)C1(c2ccc(Br)cc2)CC1,5.433832168579102,Z247366354,8.324819564819336,9.428231239318848,7.1205153465271,4.715468406677246,7.806203842163086,8.831929206848145,5.131287574768066,6.780299663543701,6.850279808044434,7.081001281738281,7.686111927032473,7.646575450897218,7.83914852142334,7.70441198348999,5.4200592041015625,6.941932678222656,5.511176586151123,9.220044136047363,-0.0,7.921752452850343,4.4575066566467285,7.701874256134032
772,O=C(N1CCC(N2CCCC2)C1)C1(c2ccc(Br)cc2)CC1,5.703915119171143,Z1050866198,7.3067688941955575,8.111052513122559,6.4425554275512695,3.039626121520996,8.316341400146483,8.319806098937987,5.831954479217527,5.536157131195068,5.67127799987793,6.5743045806884775,6.439736843109131,7.951161861419678,8.04759693145752,8.337389945983888,4.627870559692383,6.484570503234862,5.667437553405763,8.022634506225586,-0.0,8.224663734436035,3.189849853515625,6.477185726165772
773,CC(=O)c1ccc(S(=O)(=O)N2CCN(C(=O)C3(c4ccc(Br)cc4)CC3)CC2)cc1,5.13457727432251,Z244342800,6.779071807861327,7.52108097076416,4.871819019317627,2.220005512237549,8.835122108459473,7.721932888031006,5.080193519592285,2.5384669303894043,4.542788505554199,3.6161191463470463,4.759374618530273,6.850913047790527,6.9637064933776855,8.802862167358398,3.8415024280548096,4.673245429992676,5.106710910797119,7.358351230621338,-0.0,8.955772399902344,1.2130880355834959,6.290104866027832
774,Cn1ncc2c1CCCC2NC(=O)C1(c2ccc(Br)cc2)CC1,5.2707176208496085,Z372630108,6.322370052337647,9.833660125732422,7.0591368675231925,4.459902763366699,7.672579765319824,9.726824760437012,5.0131049156188965,6.48590612411499,6.300074577331543,5.663270950317383,6.484835624694824,9.522469520568848,8.014389038085938,7.7175941467285165,5.313957214355469,6.907279968261719,5.060049057006836,9.58490753173828,-0.0,7.4504313468933105,3.930629253387451,6.483139991760254
775,O=C(NCC#Cc1ccccc1)C1(c2ccc(Br)cc2)CC1,6.399561405181885,Z271753800,7.821976184844973,8.620895385742188,6.4286255836486825,4.453984260559082,7.59218168258667,8.259968757629395,6.458240985870361,4.547759532928467,3.8443503379821777,5.283708572387695,4.813362121582031,8.153839111328125,8.685033798217772,7.831181049346924,6.187804222106934,6.321086406707764,6.503790855407715,8.447183609008789,1.3206818103790283,7.644001007080077,3.2279813289642334,4.805630683898926
776,O=C(NCc1cc(F)cc(F)c1)C1(c2ccc(Br)cc2)CC1,6.859373092651367,Z357026326,8.099930763244629,8.99304485321045,6.398915767669678,3.9120464324951167,7.588845252990723,9.0017671585083,6.8390865325927725,6.487183570861816,5.961888313293457,6.134200096130371,6.93634843826294,9.193363189697266,9.26593017578125,8.743404388427733,5.744933605194093,6.217104911804199,6.498588562011719,9.187397003173828,1.7779864072799685,8.653868675231934,3.572015285491944,7.178284168243407
777,Cc1csc(CNC(=O)C2(c3ccc(Br)cc3)CC2)n1,6.370344161987305,Z271692066,7.355562210083008,8.2164306640625,6.824357986450195,4.004852294921875,7.415524482727051,9.920516967773438,6.302776336669923,7.31404447555542,6.619433403015138,6.6353206634521475,7.256850242614746,8.349033355712889,9.913543701171877,7.844797134399414,6.058913707733152,6.973231792449951,6.032519817352295,9.628732681274414,1.8697161674499512,7.80215311050415,4.103528499603272,7.422532558441162
778,O=C(Nc1nc(C2CC2)cs1)C1(c2ccc(Br)cc2)CC1,5.327567100524902,Z344198006,7.466586112976074,7.65438985824585,6.84477424621582,3.712090492248535,7.7467594146728525,7.655220985412598,5.360786437988281,5.112620830535889,4.295100688934326,6.647360801696777,4.8615007400512695,7.393224239349365,7.42704963684082,7.50606107711792,5.273483276367188,7.093531608581543,5.382674217224121,7.9579854011535645,0.5443973541259766,7.517500877380371,3.8685016632080083,4.954337120056152
779,Cc1nc(C(=O)N(C)CC2(c3ccc(Br)cc3)CC2)c[nH]1,6.361451625823975,Z1257335014,7.524584770202638,10.364599227905273,8.165813446044924,5.585738658905028,9.705360412597656,10.164083480834961,6.357241630554199,7.577556610107423,7.590052604675293,5.4226341247558585,8.813919067382812,8.697373390197754,9.952422142028807,9.811005592346193,5.949544429779053,8.410888671875,6.19477653503418,10.39700698852539,0.4217596054077149,9.758710861206056,5.9889159202575675,9.017210006713867
780,CN(CC1(c2ccc(Br)cc2)CC1)C(=O)c1cnn(C)c1,4.874018669128418,Z1256478549,7.08434534072876,8.23127555847168,6.252596378326416,3.7017881870269775,8.058296203613281,8.098576545715332,4.851882457733153,7.180957317352295,6.877157211303711,5.077575206756592,7.5976362228393555,7.179835796356201,8.07432746887207,7.8550477027893075,5.2119174003601065,6.523343563079834,4.998408317565918,7.959090232849121,1.0515223741531372,7.934615612030027,4.220466613769531,7.559003353118896
781,CN(CC1(c2ccc(Br)cc2)CC1)C(=O)c1cnnn1C,4.942835807800293,Z1984067123,6.871932506561277,8.196710586547853,6.461143493652344,3.2580761909484863,8.612033843994139,8.00975227355957,4.946190357208252,6.8509039878845215,7.53724479675293,4.949174404144287,7.274261474609375,7.099247932434082,7.852881908416747,7.992697238922119,5.604974269866943,6.437509059906006,5.0038580894470215,8.402196884155272,-0.0,7.476212978363037,3.4878883361816406,7.118259906768799
782,O=C(NC1(c2ccc(Br)cc2)CC1)c1ccn(-c2ccccc2)n1,5.386706829071045,Z605689902,7.2330803871154785,8.446157455444336,6.4657745361328125,3.9392263889312735,7.4210243225097665,8.431103706359862,5.379105567932129,4.004958152770996,2.503509759902954,5.707845687866211,3.946794271469116,8.417892456054688,8.883365631103516,7.908812046051025,5.572922229766847,6.409787178039551,5.420663356781006,8.466585159301758,0.8051514029502869,7.379085063934326,3.5988874435424805,4.248252868652344
783,O=C(NC1(c2ccc(Br)cc2)CC1)c1csc(-c2ccccn2)n1,6.268972396850586,Z976021524,7.944572448730469,8.88071060180664,6.842802047729492,5.390353202819824,8.055155754089355,8.427724838256836,6.368466377258301,4.663083076477051,4.553011417388916,6.439969539642334,4.663846969604492,8.928057670593262,8.336431503295897,8.192679405212402,5.067472457885742,7.069312572479247,6.018569469451902,8.789145469665527,-0.0,7.7156982421875,5.472057342529297,4.911591529846191
784,O=C(NC1(c2ccc(Br)cc2)CC1)c1csc(-c2ccco2)n1,5.860315799713135,Z605689984,8.46254825592041,8.695791244506836,6.765296936035156,4.723538398742676,8.281692504882812,8.343630790710451,5.799973011016848,4.824096202850342,4.446540355682373,5.838113307952881,5.056520462036133,8.579296112060549,8.520686149597168,8.104952812194824,5.887176513671875,6.869999408721924,5.8882994651794425,8.572785377502441,-0.0,8.043974876403809,3.3883707523345947,4.734755992889403
785,Brc1ccc(C2(NCc3ccccn3)CC2)cc1,6.315646648406982,Z1091972808,8.88116455078125,9.127073287963867,7.643424987792969,3.9908080101013184,8.530750274658201,8.845643043518066,6.400998115539551,6.4720516204833975,6.228137969970702,6.476418972015381,7.006153583526611,8.29909610748291,8.641444206237793,8.431406021118164,6.034809112548827,7.825863838195801,6.2228031158447275,9.299334526062012,3.7515854835510254,8.337526321411133,4.617707252502441,7.326752662658691
786,Brc1ccc(C2(NCc3cnc(C4CCCO4)s3)CC2)cc1,5.1541404724121085,Z1517936559,7.355460166931152,7.0221052169799805,6.661904811859131,3.64132308959961,8.100139617919924,7.5948896408081055,5.147114276885986,5.6238508224487305,5.043341159820557,5.543014049530028,5.696866512298584,6.955970287322997,7.645293712615968,7.97955846786499,4.543267726898193,6.610038757324219,5.0594162940979,7.260974407196045,1.2683559656143188,8.014252662658691,3.97235107421875,5.644058227539063
787,O=S(=O)(NC1(c2ccc(Br)cc2)CC1)c1cc(F)cc(F)c1,6.157341480255128,Z606141962,7.68966007232666,9.019332885742188,6.5796141624450675,4.0836448669433585,7.4809627532958975,9.303741455078123,5.882899284362793,6.915738105773926,6.772428035736084,5.584762573242188,7.452871322631836,8.694705009460451,8.726795196533201,7.95984411239624,5.574087142944336,6.307204246520996,5.392092227935791,9.325677871704102,-0.0,7.468259811401367,3.8070318698883057,7.465940475463867
